Event	ID	Name			Wwise Object Path	Notes
	217488133	Play_Sol1			\Default Work Unit\Notes\Play_Sol1	
	1774091792	Play_F			\Default Work Unit\Chords\Play_F	
	1774091793	Play_G			\Default Work Unit\Chords\Play_G	
	1774091797	Play_C			\Default Work Unit\Chords\Play_C	
	2027969859	Play_Te			\Default Work Unit\Notes\Play_Te	
	2262856529	Play_Fa			\Default Work Unit\Notes\Play_Fa	
	2262856537	Play_Fi			\Default Work Unit\Notes\Play_Fi	
	2289119965	Play_Me1			\Default Work Unit\Notes\Play_Me1	
	2296411705	Play_Do			\Default Work Unit\Notes\Play_Do	
	2329966878	Play_Bb			\Default Work Unit\Chords\Play_Bb	
	2352140360	Play_Te1			\Default Work Unit\Notes\Play_Te1	
	2380299863	Play_Ab			\Default Work Unit\Chords\Play_Ab	
	2447410404	Play_Me			\Default Work Unit\Notes\Play_Me	
	2757068978	Play_Fa1			\Default Work Unit\Notes\Play_Fa1	
	2891289898	Play_Fi1			\Default Work Unit\Notes\Play_Fi1	
	2990131324	Play_Sol			\Default Work Unit\Notes\Play_Sol	
	2992249737	Play_Do2			\Default Work Unit\Notes\Play_Do2	
	2992249738	Play_Do1			\Default Work Unit\Notes\Play_Do1	
	3254665725	Play_Blues			\Default Work Unit\Notes\Play_Blues	
	3657280483	Play_Te_1			\Default Work Unit\Notes\Play_Te_1	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	595701591	Sol	F:\NYU homework\Music And Gameplay\Final_Rhythm\Final_Rhythm_WwiseProject\.cache\Mac\SFX\sol_C28F0F0C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Note\Sol		88344
	746286207	Bb	F:\NYU homework\Music And Gameplay\Final_Rhythm\Final_Rhythm_WwiseProject\.cache\Mac\SFX\Bb_C28F0F0C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Chord\Bb		88344
	813844014	Me	F:\NYU homework\Music And Gameplay\Final_Rhythm\Final_Rhythm_WwiseProject\.cache\Mac\SFX\me_C28F0F0C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Note\Me		88344
	821634271	F	F:\NYU homework\Music And Gameplay\Final_Rhythm\Final_Rhythm_WwiseProject\.cache\Mac\SFX\F_C28F0F0C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Chord\F		88344
	839641971	Ab	F:\NYU homework\Music And Gameplay\Final_Rhythm\Final_Rhythm_WwiseProject\.cache\Mac\SFX\Ab_C28F0F0C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Chord\Ab		88344
	914523744	fa1	F:\NYU homework\Music And Gameplay\Final_Rhythm\Final_Rhythm_WwiseProject\.cache\Mac\SFX\fa1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Note\fa1		168144
	925131491	Te	F:\NYU homework\Music And Gameplay\Final_Rhythm\Final_Rhythm_WwiseProject\.cache\Mac\SFX\te_C28F0F0C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Note\Te		88344
	959623811	fi1	F:\NYU homework\Music And Gameplay\Final_Rhythm\Final_Rhythm_WwiseProject\.cache\Mac\SFX\fi1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Note\fi1		168144
	967623633	Do	F:\NYU homework\Music And Gameplay\Final_Rhythm\Final_Rhythm_WwiseProject\.cache\Mac\SFX\do_C28F0F0C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Note\Do		88344
	1063508376	te-1	F:\NYU homework\Music And Gameplay\Final_Rhythm\Final_Rhythm_WwiseProject\.cache\Mac\SFX\te-1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Note\te-1		168144

